best_book_id,book_id_new,title,small_image_url,original_publication_year,average_rating,authors,medium_image_url,large_image_url
12938,713.0,King Lear,https://images.gr-assets.com/books/1331563731s/12938.jpg,1603.0,3.89,William Shakespeare,https://images.gr-assets.com/books/1331563731m/12938.jpg,https://images.gr-assets.com/books/1331563731l/12938.jpg
12898,714.0,Death of a Salesman,https://images.gr-assets.com/books/1469024140s/12898.jpg,1949.0,3.49,Arthur Miller,https://images.gr-assets.com/books/1469024140m/12898.jpg,https://images.gr-assets.com/books/1469024140l/12898.jpg
25402194,715.0,The Choice,https://images.gr-assets.com/books/1385739133s/531350.jpg,2007.0,3.99,Nicholas Sparks,https://images.gr-assets.com/books/1385739133m/531350.jpg,https://images.gr-assets.com/books/1385739133l/531350.jpg
11742691,716.0,The Hunger Games: Official Illustrated Movie Companion,https://images.gr-assets.com/books/1363678804s/11742691.jpg,2012.0,4.51,Kate Egan,https://images.gr-assets.com/books/1363678804m/11742691.jpg,https://images.gr-assets.com/books/1363678804l/11742691.jpg
10975,717.0,The Sound and the Fury,https://images.gr-assets.com/books/1433089995s/10975.jpg,1929.0,3.86,William Faulkner,https://images.gr-assets.com/books/1433089995m/10975.jpg,https://images.gr-assets.com/books/1433089995l/10975.jpg
76334,718.0,A New Earth: Awakening to Your Life's Purpose,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005.0,4.02,Eckhart Tolle,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2880,719.0,"Bleach, Volume 01",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002.0,4.21,Tite Kubo,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17571564,720.0,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",https://images.gr-assets.com/books/1409522492s/17571564.jpg,2013.0,4.17,Allie Brosh,https://images.gr-assets.com/books/1409522492m/17571564.jpg,https://images.gr-assets.com/books/1409522492l/17571564.jpg
9539,721.0,"The Shadow Rising (Wheel of Time, #4)",https://images.gr-assets.com/books/1470841890s/9539.jpg,1992.0,4.21,Robert Jordan,https://images.gr-assets.com/books/1470841890m/9539.jpg,https://images.gr-assets.com/books/1470841890l/9539.jpg
33600,722.0,Shantaram,https://images.gr-assets.com/books/1333482282s/33600.jpg,2003.0,4.26,Gregory David Roberts,https://images.gr-assets.com/books/1333482282m/33600.jpg,https://images.gr-assets.com/books/1333482282l/33600.jpg
2233407,723.0,"From Dead to Worse (Sookie Stackhouse, #8)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008.0,4.01,Charlaine Harris,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
34084,724.0,"The Waste Lands (The Dark Tower, #3)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991.0,4.24,"Stephen King, Ned Dameron",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2373,725.0,"The Bone Collector (Lincoln Rhyme, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997.0,4.18,Jeffery Deaver,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
101299,726.0,The Reader,https://images.gr-assets.com/books/1327936339s/101299.jpg,1995.0,3.73,"Bernhard Schlink, Carol Brown Janeway",https://images.gr-assets.com/books/1327936339m/101299.jpg,https://images.gr-assets.com/books/1327936339l/101299.jpg
759611,727.0,"Brown Bear, Brown Bear, What Do You See?",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1967.0,4.19,"Bill Martin Jr., Eric Carle",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
77566,728.0,"Hyperion (Hyperion Cantos, #1)",https://images.gr-assets.com/books/1405546838s/77566.jpg,1989.0,4.21,Dan Simmons,https://images.gr-assets.com/books/1405546838m/77566.jpg,https://images.gr-assets.com/books/1405546838l/77566.jpg
5308,729.0,The Pearl,https://images.gr-assets.com/books/1437234939s/5308.jpg,1947.0,3.41,John Steinbeck,https://images.gr-assets.com/books/1437234939m/5308.jpg,https://images.gr-assets.com/books/1437234939l/5308.jpg
179780,730.0,The Exorcist,https://images.gr-assets.com/books/1375168676s/179780.jpg,1971.0,4.14,William Peter Blatty,https://images.gr-assets.com/books/1375168676m/179780.jpg,https://images.gr-assets.com/books/1375168676l/179780.jpg
7937462,731.0,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",https://images.gr-assets.com/books/1274335680s/7937462.jpg,2009.0,3.51,Stephenie Meyer,https://images.gr-assets.com/books/1274335680m/7937462.jpg,https://images.gr-assets.com/books/1274335680l/7937462.jpg
77142,732.0,Snow Falling on Cedars,https://images.gr-assets.com/books/1479863528s/77142.jpg,1994.0,3.8,David Guterson,https://images.gr-assets.com/books/1479863528m/77142.jpg,https://images.gr-assets.com/books/1479863528l/77142.jpg
546018,733.0,Roots: The Saga of an American Family,https://images.gr-assets.com/books/1329398936s/546018.jpg,1976.0,4.42,Alex Haley,https://images.gr-assets.com/books/1329398936m/546018.jpg,https://images.gr-assets.com/books/1329398936l/546018.jpg
96358,734.0,Batman: The Killing Joke,https://images.gr-assets.com/books/1346331835s/96358.jpg,1988.0,4.36,"Alan Moore, Brian Bolland, Tim Sale",https://images.gr-assets.com/books/1346331835m/96358.jpg,https://images.gr-assets.com/books/1346331835l/96358.jpg
16981,735.0,Invisible Man,https://images.gr-assets.com/books/1352854247s/16981.jpg,1952.0,3.84,Ralph Ellison,https://images.gr-assets.com/books/1352854247m/16981.jpg,https://images.gr-assets.com/books/1352854247l/16981.jpg
43015,736.0,A Long Way Gone: Memoirs of a Boy Soldier,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007.0,4.14,Ishmael Beah,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9822,737.0,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",https://images.gr-assets.com/books/1351191064s/9822.jpg,1971.0,4.13,Robert C. O'Brien,https://images.gr-assets.com/books/1351191064m/9822.jpg,https://images.gr-assets.com/books/1351191064l/9822.jpg
39662,738.0,Different Seasons,https://images.gr-assets.com/books/1329662611s/39662.jpg,1982.0,4.34,Stephen King,https://images.gr-assets.com/books/1329662611m/39662.jpg,https://images.gr-assets.com/books/1329662611l/39662.jpg
114345,739.0,"The Little House Collection (Little House, #1-9)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1953.0,4.33,"Laura Ingalls Wilder, Garth Williams",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
33926,740.0,The Girls' Guide to Hunting and Fishing,https://images.gr-assets.com/books/1309210476s/33926.jpg,1998.0,3.29,Melissa Bank,https://images.gr-assets.com/books/1309210476m/33926.jpg,https://images.gr-assets.com/books/1309210476l/33926.jpg
13453029,741.0,"Wool Omnibus (Silo, #1)",https://images.gr-assets.com/books/1349614200s/13453029.jpg,2012.0,4.24,Hugh Howey,https://images.gr-assets.com/books/1349614200m/13453029.jpg,https://images.gr-assets.com/books/1349614200l/13453029.jpg
28881,742.0,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",https://images.gr-assets.com/books/1331419009s/28881.jpg,2002.0,4.26,Christopher Moore,https://images.gr-assets.com/books/1331419009m/28881.jpg,https://images.gr-assets.com/books/1331419009l/28881.jpg
6708,743.0,The Power of Now: A Guide to Spiritual Enlightenment,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997.0,4.1,Eckhart Tolle,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12868761,744.0,Let's Pretend This Never Happened: A Mostly True Memoir,https://images.gr-assets.com/books/1489415716s/12868761.jpg,2012.0,3.9,Jenny  Lawson,https://images.gr-assets.com/books/1489415716m/12868761.jpg,https://images.gr-assets.com/books/1489415716l/12868761.jpg
127455,745.0,"The Lies of Locke Lamora (Gentleman Bastard, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006.0,4.3,Scott Lynch,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
518848,746.0,"Sabriel (Abhorsen,  #1)",https://images.gr-assets.com/books/1293655399s/518848.jpg,1995.0,4.17,Garth Nix,https://images.gr-assets.com/books/1293655399m/518848.jpg,https://images.gr-assets.com/books/1293655399l/518848.jpg
5161066,747.0,"Dead and Gone (Sookie Stackhouse, #9)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009.0,4.01,Charlaine Harris,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
15753740,748.0,The Storyteller,https://images.gr-assets.com/books/1356328634s/15753740.jpg,2013.0,4.26,Jodi Picoult,https://images.gr-assets.com/books/1356328634m/15753740.jpg,https://images.gr-assets.com/books/1356328634l/15753740.jpg
12578077,749.0,"Obsidian (Lux, #1)",https://images.gr-assets.com/books/1328275091s/12578077.jpg,2011.0,4.23,Jennifer L. Armentrout,https://images.gr-assets.com/books/1328275091m/12578077.jpg,https://images.gr-assets.com/books/1328275091l/12578077.jpg
8694,750.0,"Life, the Universe and Everything (Hitchhiker's Guide, #3)",https://images.gr-assets.com/books/1333577589s/8694.jpg,1982.0,4.19,Douglas Adams,https://images.gr-assets.com/books/1333577589m/8694.jpg,https://images.gr-assets.com/books/1333577589l/8694.jpg
17167166,751.0,"Crown of Midnight (Throne of Glass, #2)",https://images.gr-assets.com/books/1391580481s/17167166.jpg,2013.0,4.49,Sarah J. Maas,https://images.gr-assets.com/books/1391580481m/17167166.jpg,https://images.gr-assets.com/books/1391580481l/17167166.jpg
29800,752.0,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004.0,4.18,Bryan Lee O'Malley,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6366437,753.0,Half Broke Horses,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008.0,4.05,Jeannette Walls,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
386372,754.0,"Mort (Death, #1; Discworld, #4)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1987.0,4.22,Terry Pratchett,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6644117,755.0,"The Iron King (The Iron Fey, #1)",https://images.gr-assets.com/books/1327877670s/6644117.jpg,2010.0,3.92,Julie Kagawa,https://images.gr-assets.com/books/1327877670m/6644117.jpg,https://images.gr-assets.com/books/1327877670l/6644117.jpg
256008,756.0,Lonesome Dove,https://images.gr-assets.com/books/1378573063s/256008.jpg,1985.0,4.47,Larry McMurtry,https://images.gr-assets.com/books/1378573063m/256008.jpg,https://images.gr-assets.com/books/1378573063l/256008.jpg
32145,757.0,Stiff: The Curious Lives of Human Cadavers,https://images.gr-assets.com/books/1347656489s/32145.jpg,2003.0,4.05,Mary Roach,https://images.gr-assets.com/books/1347656489m/32145.jpg,https://images.gr-assets.com/books/1347656489l/32145.jpg
8709527,758.0,"Bloodlines (Bloodlines, #1)",https://images.gr-assets.com/books/1297199431s/8709527.jpg,2011.0,4.22,Richelle Mead,https://images.gr-assets.com/books/1297199431m/8709527.jpg,https://images.gr-assets.com/books/1297199431l/8709527.jpg
9532,759.0,"Ender's Shadow (Ender's Shadow, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998.0,4.3,Orson Scott Card,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6063187,760.0,Twenties Girl,https://images.gr-assets.com/books/1320544759s/6063187.jpg,2009.0,3.82,Sophie Kinsella,https://images.gr-assets.com/books/1320544759m/6063187.jpg,https://images.gr-assets.com/books/1320544759l/6063187.jpg
375013,761.0,Schindler's List,https://images.gr-assets.com/books/1348163457s/375013.jpg,1982.0,4.34,Thomas Keneally,https://images.gr-assets.com/books/1348163457m/375013.jpg,https://images.gr-assets.com/books/1348163457l/375013.jpg
11337,762.0,The Bluest Eye,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970.0,3.99,Toni Morrison,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5971165,763.0,"The White Queen (The Plantagenet and Tudor Novels, #2)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009.0,3.9,Philippa Gregory,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
92057,764.0,The Autobiography of Malcolm X,https://images.gr-assets.com/books/1434682864s/92057.jpg,1965.0,4.29,"Malcolm X, Alex Haley",https://images.gr-assets.com/books/1434682864m/92057.jpg,https://images.gr-assets.com/books/1434682864l/92057.jpg
23754,765.0,Preludes & Nocturnes (The Sandman #1),https://images.gr-assets.com/books/1411609637s/23754.jpg,1989.0,4.3,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",https://images.gr-assets.com/books/1411609637m/23754.jpg,https://images.gr-assets.com/books/1411609637l/23754.jpg
110737,766.0,Seabiscuit: An American Legend,https://images.gr-assets.com/books/1171644213s/110737.jpg,1999.0,4.2,Laura Hillenbrand,https://images.gr-assets.com/books/1171644213m/110737.jpg,https://images.gr-assets.com/books/1171644213l/110737.jpg
21686,767.0,Shutter Island,https://images.gr-assets.com/books/1329269081s/21686.jpg,2003.0,4.07,Dennis Lehane,https://images.gr-assets.com/books/1329269081m/21686.jpg,https://images.gr-assets.com/books/1329269081l/21686.jpg
188572,768.0,The Complete Sherlock Holmes,https://images.gr-assets.com/books/1465539139s/188572.jpg,1894.0,4.5,Arthur Conan Doyle,https://images.gr-assets.com/books/1465539139m/188572.jpg,https://images.gr-assets.com/books/1465539139l/188572.jpg
13006,769.0,Julius Caesar,https://images.gr-assets.com/books/1354574927s/13006.jpg,1599.0,3.65,"William Shakespeare, Roma Gill",https://images.gr-assets.com/books/1354574927m/13006.jpg,https://images.gr-assets.com/books/1354574927l/13006.jpg
9938498,770.0,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",https://images.gr-assets.com/books/1327864303s/9938498.jpg,2011.0,3.81,Erik Larson,https://images.gr-assets.com/books/1327864303m/9938498.jpg,https://images.gr-assets.com/books/1327864303l/9938498.jpg
30289,771.0,The Republic,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-380.0,3.9,"Plato, Desmond Lee",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
47021,772.0,The Taming of the Shrew,https://images.gr-assets.com/books/1327935253s/47021.jpg,1593.0,3.81,William Shakespeare,https://images.gr-assets.com/books/1327935253m/47021.jpg,https://images.gr-assets.com/books/1327935253l/47021.jpg
13206828,773.0,"Cress (The Lunar Chronicles, #3)",https://images.gr-assets.com/books/1470057005s/13206828.jpg,2014.0,4.46,Marissa Meyer,https://images.gr-assets.com/books/1470057005m/13206828.jpg,https://images.gr-assets.com/books/1470057005l/13206828.jpg
341879,774.0,Just Kids,https://images.gr-assets.com/books/1259762407s/341879.jpg,2010.0,4.14,Patti Smith,https://images.gr-assets.com/books/1259762407m/341879.jpg,https://images.gr-assets.com/books/1259762407l/341879.jpg
567616,775.0,The Art Book,https://images.gr-assets.com/books/1411210646s/567616.jpg,1997.0,3.79,Phaidon Press,https://images.gr-assets.com/books/1411210646m/567616.jpg,https://images.gr-assets.com/books/1411210646l/567616.jpg
227941,776.0,Jemima J,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001.0,3.62,Jane Green,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
30597,777.0,The Hunchback of Notre-Dame,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1831.0,3.97,"Victor Hugo, Walter J. Cobb",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5211,778.0,A Fine Balance,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996.0,4.34,Rohinton Mistry,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
